t_start,P_bess_kW,I_dis_A,I_ch_A,C_dch,C_ch,T_degC,EFC_start,EFC_end,dSOH_cyc_pp,dSOH_cal_pp
07-Jun-2023 22:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122107566069785
07-Jun-2023 23:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122091457954498
08-Jun-2023 00:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122075356212337
08-Jun-2023 01:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.00012205926083908
08-Jun-2023 02:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122043171830732
08-Jun-2023 03:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122027089182852
08-Jun-2023 04:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000122011012891443
08-Jun-2023 05:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000121994942952064
08-Jun-2023 06:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000121978879360718
08-Jun-2023 07:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000121962822113186
08-Jun-2023 08:00:00,-121.552199699492,0,297.802889263755,0,0.148827031116319,25,83.7903971006897,83.7903971006897,0,0.00012194677120525
08-Jun-2023 09:00:00,-264.568802405336,0,648.193565893074,0,0.323934815538767,25,83.7903971006897,83.7903971006897,0,0.000207014784729953
08-Jun-2023 10:00:00,-290.248147285045,0,711.107960848359,0,0.355376292278041,25,83.7903971006897,83.7903971006897,0,0.000313125121368163
08-Jun-2023 11:00:00,-46.9815215977962,0,115.104727914601,0,0.0575236021562222,25,83.7903971006897,83.7903971006897,0,0.000481029309788994
08-Jun-2023 12:00:00,0,0,0,0,0,25,83.7903971006897,83.7903971006897,0,0.000487294983247732
08-Jun-2023 13:00:00,34.9539609866511,89.1682678230895,0,0.0445618529850522,0,25,83.7903971006897,83.8349589536747,0.000115470650424276,0.000487230937116667
08-Jun-2023 14:00:00,-36.3949884474932,0,89.1677216963583,0,0.0445615800581501,25,83.8349589536747,83.8349589536747,0,0.000482562896670258
08-Jun-2023 15:00:00,0,0,0,0,0,25,83.8349589536747,83.8349589536747,0,0.000487102920577076
08-Jun-2023 16:00:00,19.6444656687873,50.1134328285391,0,0.025044194317111,0,25,83.8349589536747,83.8600031479918,6.45182072035455e-05,0.000487038950135465
08-Jun-2023 17:00:00,326.40554114274,832.667196792704,0,0.416125535628538,0,25,83.8600031479918,84.2761286836204,0.00120314034303209,0.000484573030717472
08-Jun-2023 18:00:00,239.922266867045,612.046599150625,0,0.305870364393116,0,25,84.2761286836204,84.5819990480135,0.000855487453582326,0.000307690447748143
08-Jun-2023 19:00:00,108.701735007699,277.300344407395,0,0.138580881762816,0,25,84.5819990480135,84.7205799297763,0.000368746454506852,0.000199893950878716
08-Jun-2023 20:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121754653287898
08-Jun-2023 21:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121738684417227
08-Jun-2023 22:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121722721828199
08-Jun-2023 23:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121706765516372
09-Jun-2023 00:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121690815478193
09-Jun-2023 01:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121674871708999
09-Jun-2023 02:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121658934205238
09-Jun-2023 03:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121643002962468
09-Jun-2023 04:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121627077976694
09-Jun-2023 05:00:00,0,0,0,0,0,25,84.7205799297763,84.7205799297763,0,0.000121611159243695
09-Jun-2023 06:00:00,-18.3159702940781,0,44.8741272204913,0,0.0224258506849032,25,84.7205799297763,84.7205799297763,0,0.000121595246759254
09-Jun-2023 07:00:00,-128.750429298375,0,315.438551781019,0,0.157640455662678,25,84.7205799297763,84.7205799297763,0,0.000132610518453591
09-Jun-2023 08:00:00,-196.720852221167,0,481.966087941859,0,0.240862612664597,25,84.7205799297763,84.7205799297763,0,0.000226822970615714
09-Jun-2023 09:00:00,-138.674558597718,0,339.752668564409,0,0.169791438562923,25,84.7205799297763,84.7205799297763,0,0.00030354017004619
09-Jun-2023 10:00:00,62.5929682506236,159.675939414856,0,0.0797980706720921,0,25,84.7205799297763,84.8003780004484,0.000208634784513162,0.000359356419364021
09-Jun-2023 11:00:00,-291.33550487498,0,713.771986943701,0,0.356707639652025,25,84.8003780004484,84.8003780004484,0,0.000321694588572896
09-Jun-2023 12:00:00,-14.6622037189654,0,35.9223991114652,0,0.0179522234440106,25,84.8003780004484,84.8003780004484,0,0.000484081476803677
09-Jun-2023 13:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.00048570136596604
09-Jun-2023 14:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.000485637946056938
09-Jun-2023 15:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.000485574550984857
09-Jun-2023 16:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.000485511180732257
09-Jun-2023 17:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.00048544783528448
09-Jun-2023 18:00:00,0,0,0,0,0,25,84.8003780004484,84.8003780004484,0,0.00048538451462421
09-Jun-2023 19:00:00,189.463083371322,483.324192273781,0,0.241541325474153,0,25,84.8003780004484,85.0419193259225,0.000662316322011025,0.000485321218735679
09-Jun-2023 20:00:00,252.454313337324,644.016105452358,0,0.321847129161598,0,25,85.0419193259225,85.3637664550841,0.000903351190655377,0.000397163015187552
09-Jun-2023 21:00:00,149.410026335835,381.148026366927,0,0.190478773796565,0,25,85.3637664550841,85.5542452288807,0.000514040694956863,0.000286788141833139
09-Jun-2023 22:00:00,87.6886364785698,223.695501220841,0,0.111791854683079,0,25,85.5542452288807,85.6660370835638,0.000294678056872333,0.000194598796817047
09-Jun-2023 23:00:00,14.3229263062377,36.5380773118309,0,0.0182599087015647,0,25,85.6660370835638,85.6842969922654,4.68133721222008e-05,0.00013109806537126
10-Jun-2023 00:00:00,0,0,0,0,0,25,85.6842969922654,85.6842969922654,0,0.000122122080005838
10-Jun-2023 01:00:00,1.26348965878601,3.22318790506635,0,0.00161078855825405,0,25,85.6842969922654,85.6859077808236,4.1092545764454e-06,0.000122106179728299
10-Jun-2023 02:00:00,0,0,0,0,0,25,85.6859077808236,85.6859077808236,0,0.000121278303048644
10-Jun-2023 03:00:00,0,0,0,0,0,25,85.6859077808236,85.6859077808236,0,0.000121262520850207
10-Jun-2023 04:00:00,0,0,0,0,0,25,85.6859077808236,85.6859077808236,0,0.000121246744811287
10-Jun-2023 05:00:00,0,0,0,0,0,25,85.6859077808236,85.6859077808236,0,0.000121230974928332
10-Jun-2023 06:00:00,-90.9933573365587,0,222.933725474569,0,0.111411157158705,25,85.6859077808236,85.6859077808236,0,0.000121215211196679
10-Jun-2023 07:00:00,82.5221601809218,210.51571474725,0,0.105205254746252,0,25,85.6859077808236,85.7911130355699,0.000276723589997807,0.000181163144767238
10-Jun-2023 08:00:00,-18.8842739998876,0,46.2664712997245,0,0.023121674812456,25,85.7911130355699,85.7911130355699,0,0.000124283458057928
10-Jun-2023 09:00:00,23.0041575776315,58.6840754531417,0,0.0293273740395511,0,25,85.7911130355699,85.8204404096094,7.54195513950062e-05,0.00013550469089596
10-Jun-2023 10:00:00,-221.931890874121,0,543.733132641597,0,0.271730700970313,25,85.8204404096094,85.8204404096094,0,0.000121152217708254
10-Jun-2023 11:00:00,147.014368199676,375.036653570601,0,0.187424614478062,0,25,85.8204404096094,86.0078650240875,0.000505000602219585,0.000271870089019854
10-Jun-2023 12:00:00,-23.6939974575244,0,58.0502937709349,0,0.0290106415646851,25,86.0078650240875,86.0078650240875,0,0.000164433499599603
10-Jun-2023 13:00:00,-302.57951199781,0,741.319804394635,0,0.370474664864885,25,86.0078650240875,86.0078650240875,0,0.000182242227992901
10-Jun-2023 14:00:00,-280.517711630905,0,687.268393495717,0,0.343462465515101,25,86.0078650240875,86.0078650240875,0,0.000313398369498952
10-Jun-2023 15:00:00,4.26362406627705,10.8765920058088,0,0.0054355782137975,0,25,86.0078650240875,86.0133006023013,1.38756134784312e-05,0.000477671226106091
10-Jun-2023 16:00:00,-51.9972104487694,0,127.393165599485,0,0.0636647504245302,25,86.0133006023013,86.0133006023013,0,0.000476805270709146
10-Jun-2023 17:00:00,0,0,0,0,0,25,86.0133006023013,86.0133006023013,0,0.000483934943909414
10-Jun-2023 18:00:00,0,0,0,0,0,25,86.0133006023013,86.0133006023013,0,0.000483872213343339
10-Jun-2023 19:00:00,101.145155592003,258.023356102048,0,0.1289472044488,0,25,86.0133006023013,86.1422478067501,0.000341388569094325,0.0004838095071662
10-Jun-2023 20:00:00,252.939899588448,645.254845888897,0,0.322466189849524,0,25,86.1422478067501,86.4647139965996,0.00090374377455732,0.000461163390254482
10-Jun-2023 21:00:00,159.339272550966,406.477736099403,0,0.203137299400001,0,25,86.4647139965996,86.6678512959996,0.000549337260113358,0.000304049828520281
10-Jun-2023 22:00:00,67.0271776118332,170.987697989371,0,0.0854511234329688,0,25,86.6678512959996,86.7533024194326,0.000223123407963766,0.00025435192976575
10-Jun-2023 23:00:00,8.7672589421437,22.3654564850605,0,0.0111771396726939,0,25,86.7533024194326,86.7644795591053,2.85481897951412e-05,0.000203124655147713
11-Jun-2023 00:00:00,2.67554413118913,6.82536768160492,0,0.00341097835162664,0,25,86.7644795591053,86.7678905374569,8.6920817813918e-06,0.000195674614343888
11-Jun-2023 01:00:00,24.8146943660607,63.3027917501548,0,0.0316355780860344,0,25,86.7678905374569,86.7995261155429,8.12901896934393e-05,0.000193393322257096
11-Jun-2023 02:00:00,75.608505022847,192.878839343997,0,0.0963912240599687,0,25,86.7995261155429,86.8959173396029,0.000252455379619931,0.000173081755294513
11-Jun-2023 03:00:00,2.218662389251,5.65985303380357,0,0.0028285122607714,0,25,86.8959173396029,86.8987458518637,7.20518595581643e-06,0.000122303584423777
11-Jun-2023 04:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000120869957431324
11-Jun-2023 05:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000120854334092702
11-Jun-2023 06:00:00,-137.236128612393,0,336.228515100362,0,0.168030242428967,25,86.8987458518637,86.8987458518637,0,0.000120838716810789
11-Jun-2023 07:00:00,-210.07257715771,0,514.677814036388,0,0.257210301867261,25,86.8987458518637,86.8987458518637,0,0.000217782503561192
11-Jun-2023 08:00:00,-265.579402951255,0,650.669537230575,0,0.325172182524026,25,86.8987458518637,86.8987458518637,0,0.000302323371993207
11-Jun-2023 09:00:00,-110.259922590545,0,270.136810346836,0,0.135000904721057,25,86.8987458518637,86.8987458518637,0,0.000458237851662657
11-Jun-2023 10:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482871830379317
11-Jun-2023 11:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.00048280951227464
11-Jun-2023 12:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482747218290891
11-Jun-2023 13:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482684948413858
11-Jun-2023 14:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482622702626667
11-Jun-2023 15:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482560480914884
11-Jun-2023 16:00:00,0,0,0,0,0,25,86.8987458518637,86.8987458518637,0,0.000482498283262078
11-Jun-2023 17:00:00,93.6510801125854,238.905816613738,0,0.119393211701019,0,25,86.8987458518637,87.0181390635647,0.00031478133135443,0.000482436109654039
11-Jun-2023 18:00:00,58.4829065011867,149.191088013231,0,0.0745582648741786,0,25,87.0181390635647,87.0926973284389,0.000193953294203575,0.000462941441336184
11-Jun-2023 19:00:00,106.696363615818,272.18460106076,0,0.136024288386187,0,25,87.0926973284389,87.2287216168251,0.000360287665453651,0.000428225226194012
11-Jun-2023 20:00:00,247.534798403549,631.466322458034,0,0.315575373542246,0,25,87.2287216168251,87.5442969903673,0.000881190825575751,0.000336778871735666
11-Jun-2023 21:00:00,164.459709508729,419.540075277371,0,0.209665205036167,0,25,87.5442969903673,87.7539621954035,0.000567167035481153,0.000257802136051755
11-Jun-2023 22:00:00,23.6422047108678,60.3117467113973,0,0.0301408029542216,0,25,87.7539621954035,87.7841029983577,7.73008734200609e-05,0.000135253903603916
11-Jun-2023 23:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120574145921815
12-Jun-2023 00:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120558636995449
12-Jun-2023 01:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120543134052298
12-Jun-2023 02:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120527637088141
12-Jun-2023 03:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120512146099205
12-Jun-2023 04:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120496661081937
12-Jun-2023 05:00:00,0,0,0,0,0,25,87.7841029983577,87.7841029983577,0,0.000120481182032339
12-Jun-2023 06:00:00,-122.086530552848,0,299.111999854477,0,0.14948125929759,25,87.7841029983577,87.7841029983577,0,0.000120465708946416
12-Jun-2023 07:00:00,-226.024169228538,0,553.759214609919,0,0.276741236686616,25,87.7841029983577,87.7841029983577,0,0.000204971291610345
12-Jun-2023 08:00:00,-275.143828046399,0,674.102378713677,0,0.336882747982847,25,87.7841029983577,87.7841029983577,0,0.000301538749127417
12-Jun-2023 09:00:00,-99.8213892336442,0,244.562403622428,0,0.122220091765331,25,87.7841029983577,87.7841029983577,0,0.00046117071212004
12-Jun-2023 10:00:00,462.099485381025,1178.82521780874,0,0.589118049879429,0,25,87.7841029983577,88.3732210482371,0.00178187564364829,0.000481382822077325
12-Jun-2023 11:00:00,-165.417311927632,0,405.272414222698,0,0.202534939641528,25,88.3732210482371,88.3732210482371,0,0.000277968109543503
12-Jun-2023 12:00:00,-76.7651278107638,0,188.074563136371,0,0.0939902864249732,25,88.3732210482371,88.3732210482371,0,0.000315240477964718
12-Jun-2023 13:00:00,-86.6217238335281,0,212.223223392144,0,0.106058582404869,25,88.3732210482371,88.3732210482371,0,0.000357294092042659
12-Jun-2023 14:00:00,-152.335704890381,0,373.222476981433,0,0.186517979500966,25,88.3732210482371,88.3732210482371,0,0.000431733650648303
12-Jun-2023 15:00:00,0,0,0,0,0,25,88.3732210482371,88.3732210482371,0,0.000481074342182586
12-Jun-2023 16:00:00,0,0,0,0,0,25,88.3732210482371,88.3732210482371,0,0.000481012717337803
12-Jun-2023 17:00:00,0,0,0,0,0,25,88.3732210482371,88.3732210482371,0,0.000480951116169859
12-Jun-2023 18:00:00,0,0,0,0,0,25,88.3732210482371,88.3732210482371,0,0.000480889538662321
12-Jun-2023 19:00:00,38.4531210491608,98.0946965539815,0,0.0490228368585615,0,25,88.3732210482371,88.4222438850957,0.000126309736064756,0.000480827984800314
12-Jun-2023 20:00:00,262.960827968283,670.818438694599,0,0.335241598548025,0,25,88.4222438850957,88.7574854836437,0.000939855078871288,0.000475662199306948
12-Jun-2023 21:00:00,167.366494744567,426.95534373614,0,0.213370986374882,0,25,88.7574854836437,88.9708564700186,0.000576761474329668,0.000315494701545571
12-Jun-2023 22:00:00,88.3094581301355,225.279229923815,0,0.112583323300257,0,25,88.9708564700186,89.0834397933189,0.000295308449149545,0.000275057963915248
12-Jun-2023 23:00:00,19.644021735473,50.1123003455945,0,0.0250436283586179,0,25,89.0834397933189,89.1084834216775,6.40032856873418e-05,0.000221163573586702
13-Jun-2023 00:00:00,10.4862338267262,26.7505964967506,0,0.0133686139414046,0,25,89.1084834216775,89.1218520356189,3.40469794171128e-05,0.00020487077716691
13-Jun-2023 01:00:00,29.5150981735101,75.2936177895665,0,0.0376279948973346,0,25,89.1218520356189,89.1594800305162,9.65175773147697e-05,0.000196015667895733
13-Jun-2023 02:00:00,77.648227852785,198.082213910166,0,0.0989916111495081,0,25,89.1594800305162,89.2584716416657,0.000258547833419442,0.000171890836256683
13-Jun-2023 03:00:00,0,0,0,0,0,25,89.2584716416657,89.2584716416657,0,0.000120142145030311
13-Jun-2023 04:00:00,0,0,0,0,0,25,89.2584716416657,89.2584716416657,0,0.000120126802185538
13-Jun-2023 05:00:00,0,0,0,0,0,25,89.2584716416657,89.2584716416657,0,0.000120111465217176
13-Jun-2023 06:00:00,0,0,0,0,0,25,89.2584716416657,89.2584716416657,0,0.000120096134121894
13-Jun-2023 07:00:00,-140.678969478424,0,344.663475222138,0,0.172245614803667,25,89.2584716416657,89.2584716416657,0,0.000120080808895695
13-Jun-2023 08:00:00,-174.483247468417,0,427.483956297622,0,0.213635160568527,25,89.2584716416657,89.2584716416657,0,0.00021914099749254
13-Jun-2023 09:00:00,-194.83004010684,0,477.333598261757,0,0.238547525368194,25,89.2584716416657,89.2584716416657,0,0.000294907913839015
13-Jun-2023 10:00:00,-212.99597054745,0,521.840127841253,0,0.260789669086084,25,89.2584716416657,89.2584716416657,0,0.0003784383857941
13-Jun-2023 11:00:00,0,0,0,0,0,25,89.2584716416657,89.2584716416657,0,0.000479846326532529
13-Jun-2023 12:00:00,41.1024000544451,104.85306136338,0,0.052400330516432,0,25,89.2584716416657,89.3108719721822,0.000134970202169682,0.00047978517234526
13-Jun-2023 13:00:00,-42.7969004089026,0,104.852406001811,0,0.052400002999406,25,89.3108719721822,89.3108719721822,0,0.000474190127057073
13-Jun-2023 14:00:00,0,0,0,0,0,25,89.3108719721822,89.3108719721822,0,0.000479662934081748
13-Jun-2023 15:00:00,245.188700587971,625.481379050945,0,0.312584397326809,0,25,89.3108719721822,89.623456369509,0.000869352494592079,0.000479601849976197
13-Jun-2023 16:00:00,-115.676366024725,0,283.407096760577,0,0.141632732014281,25,89.623456369509,89.623456369509,0,0.000343945676983148
13-Jun-2023 17:00:00,125.316284403843,319.684398989396,0,0.15976231833553,0,25,89.623456369509,89.7832186878445,0.000424527567993049,0.000438979519933325
13-Jun-2023 18:00:00,-142.853088914499,0,349.990067840523,0,0.174907580130197,25,89.7832186878445,89.7832186878445,0,0.000334414315499076
13-Jun-2023 19:00:00,-6.39964455044404,0,15.6791291485879,0,0.00783564675091849,25,89.7832186878445,89.7832186878445,0,0.000446307238361587
13-Jun-2023 20:00:00,247.421545696504,631.177412491083,0,0.315430990750166,0,25,89.7832186878445,90.0986496785947,0.000877391179690323,0.000449685704495106
13-Jun-2023 21:00:00,153.124490209394,390.62369951376,0,0.195214242635562,0,25,90.0986496785947,90.2938639212302,0.000523825162897895,0.000299490981622519
13-Jun-2023 22:00:00,87.2418767038639,222.55580791802,0,0.111222292812604,0,25,90.2938639212302,90.4050862140428,0.000291054813342018,0.000249922852684659
13-Jun-2023 23:00:00,15.8720765891619,40.4899912988823,0,0.020234878210336,0,25,90.4050862140428,90.4253210922532,5.15401993417819e-05,0.00018164064615922
14-Jun-2023 00:00:00,0,0,0,0,0,25,90.4253210922532,90.4253210922532,0,0.000169053026120025
14-Jun-2023 01:00:00,19.0029538348186,48.4769230480067,0,0.0242263483498284,0,25,90.4253210922532,90.449547440603,6.17779042237365e-05,0.000169031552251564
14-Jun-2023 02:00:00,55.5850404496997,141.798572575765,0,0.0708638543607019,0,25,90.449547440603,90.5204112949637,0.000183204953303207,0.000155081552873471
14-Jun-2023 03:00:00,0,0,0,0,0,25,90.5204112949637,90.5204112949637,0,0.000119775531142619
14-Jun-2023 04:00:00,0,0,0,0,0,25,90.5204112949637,90.5204112949637,0,0.00011976032830785
14-Jun-2023 05:00:00,0,0,0,0,0,25,90.5204112949637,90.5204112949637,0,0.000119745131260895
14-Jun-2023 06:00:00,-139.988976635909,0,342.972992757976,0,0.171400795980997,25,90.5204112949637,90.5204112949637,0,0.000119729939997537
14-Jun-2023 07:00:00,134.445249484864,342.972575216491,0,0.171400587314588,0,25,90.5204112949637,90.6918118822783,0.000456432102565185,0.000217974919259234
14-Jun-2023 08:00:00,0,0,0,0,0,25,90.6918118822783,90.6918118822783,0,0.000119699574808063
14-Jun-2023 09:00:00,0,0,0,0,0,25,90.6918118822783,90.6918118822783,0,0.000119684400874176
14-Jun-2023 10:00:00,0,0,0,0,0,25,90.6918118822783,90.6918118822783,0,0.000119669232709674
14-Jun-2023 11:00:00,0,0,0,0,0,25,90.6918118822783,90.6918118822783,0,0.000119654070310782
14-Jun-2023 12:00:00,0,0,0,0,0,25,90.6918118822783,90.6918118822783,0,0.000119638913673503
14-Jun-2023 13:00:00,-199.904476624392,0,489.76596772976,0,0.244760603563098,25,90.6918118822783,90.6918118822783,0,0.000119623762794729
14-Jun-2023 14:00:00,-260.23257571603,0,637.569810504274,0,0.318625592455909,25,90.6918118822783,90.6918118822783,0,0.000257899328242051
14-Jun-2023 15:00:00,99.5613053554359,253.982921825092,0,0.126927996914089,0,25,90.6918118822783,90.8187398791924,0.000333511266205844,0.000337993075208765
14-Jun-2023 16:00:00,290.950276165527,742.220092258997,0,0.37092458383758,0,25,90.8187398791924,91.18966446303,0.00104725134736788,0.000300915553926862
14-Jun-2023 17:00:00,-213.287172061185,0,522.553571549903,0,0.261146212668617,25,91.18966446303,91.18966446303,0,0.000151903366193862
14-Jun-2023 18:00:00,-117.110125249576,0,286.919806861462,0,0.143388209326068,25,91.18966446303,91.18966446303,0,0.000283533904362976
14-Jun-2023 19:00:00,303.508136753524,774.255450901847,0,0.386934258321763,0,25,91.18966446303,91.5765987213517,0.00109704764973684,0.000306532788422409
14-Jun-2023 20:00:00,65.2026470979585,166.333283413159,0,0.0831250791669962,0,25,91.5765987213517,91.6597238005187,0.000215338252881114,0.000161600749442936
14-Jun-2023 21:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119502762623291
14-Jun-2023 22:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119487663404971
14-Jun-2023 23:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119472569908519
15-Jun-2023 00:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119457482130381
15-Jun-2023 01:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119442400066783
15-Jun-2023 02:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119427323714616
15-Jun-2023 03:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119412253069662
15-Jun-2023 04:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119397188128589
15-Jun-2023 05:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119382128888068
15-Jun-2023 06:00:00,0,0,0,0,0,25,91.6597238005187,91.6597238005187,0,0.000119367075344101
15-Jun-2023 07:00:00,-146.724106167889,0,359.474060111328,0,0.179647206452438,25,91.6597238005187,91.6597238005187,0,0.000119352027493136
15-Jun-2023 08:00:00,-104.333463002477,0,255.616984356068,0,0.1277446198681,25,91.6597238005187,91.6597238005187,0,0.000222474886550472
15-Jun-2023 09:00:00,-197.024832344851,0,482.710839244885,0,0.241234802221332,25,91.6597238005187,91.6597238005187,0,0.000278516870039436
15-Jun-2023 10:00:00,-274.776020821265,0,673.201251012099,0,0.336432409301399,25,91.6597238005187,91.6597238005187,0,0.0003300441953904
15-Jun-2023 11:00:00,313.259517006042,799.13142093378,0,0.399366027453163,0,25,91.6597238005187,92.0590898279719,0.00113568073979392,0.000476937038144554
15-Jun-2023 12:00:00,273.700281880567,698.215004797364,0,0.348933035880742,0,25,92.0590898279719,92.4080228638526,0.00097704297797585,0.00030919138894725
15-Jun-2023 13:00:00,95.8154168064846,244.427083690012,0,0.1221524656122,0,25,92.4080228638526,92.5301753294648,0.000319726312888624,0.000194632118202698
15-Jun-2023 14:00:00,11.4460376930947,29.1990757476907,0,0.0145922417529689,0,25,92.5301753294648,92.5447675712178,3.69938486405319e-05,0.000126339614624271
15-Jun-2023 15:00:00,-117.607452003335,0,288.138257408171,0,0.143997130139016,25,92.5447675712178,92.5447675712178,0,0.000119231849208923
15-Jun-2023 16:00:00,112.950059952121,288.137908041126,0,0.143996955542791,0,25,92.5447675712178,92.6887645267606,0.000379271492632949,0.000199312070563451
15-Jun-2023 17:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.00011920186131853
15-Jun-2023 18:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119186875855659
15-Jun-2023 19:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.00011917189604338
15-Jun-2023 20:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119156921877916
15-Jun-2023 21:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119141953355273
15-Jun-2023 22:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.00011912699047234
15-Jun-2023 23:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119112033225566
16-Jun-2023 00:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119097081611397
16-Jun-2023 01:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119082135626281
16-Jun-2023 02:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119067195266442
16-Jun-2023 03:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119052260528774
16-Jun-2023 04:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119037331409499
16-Jun-2023 05:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119022407905067
16-Jun-2023 06:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000119007490012146
16-Jun-2023 07:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118992577726962
16-Jun-2023 08:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118977671046183
16-Jun-2023 09:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118962769966258
16-Jun-2023 10:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118947874483855
16-Jun-2023 11:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118932984594977
16-Jun-2023 12:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118918100296739
16-Jun-2023 13:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.000118903221585365
16-Jun-2023 14:00:00,0,0,0,0,0,25,92.6887645267606,92.6887645267606,0,0.00011888834845708
16-Jun-2023 15:00:00,-114.901727023094,0,281.509231206579,0,0.140684273466556,25,92.6887645267606,92.6887645267606,0,0.000118873480908777
16-Jun-2023 16:00:00,110.351485229527,281.50889089165,0,0.140684103394128,0,25,92.6887645267606,92.8294486301547,0.000370110658794609,0.00019655062784607
16-Jun-2023 17:00:00,0,0,0,0,0,25,92.8294486301547,92.8294486301547,0,0.000118843762537901
16-Jun-2023 18:00:00,0,0,0,0,0,25,92.8294486301547,92.8294486301547,0,0.000118828911708224
16-Jun-2023 19:00:00,0,0,0,0,0,25,92.8294486301547,92.8294486301547,0,0.000118814066444539
