cond_id,T_degC,T_K,SOC_store,SOC_pct,t_h,Q_Ah,source_col
TP_0C_50SOC,0,273.15,0.5,50,0,3.00315379838508,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,160.33,2.99843337747104,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,276.98,2.99791915984479,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,408.99,2.99558409556572,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,708.11,2.99302360604556,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,1009.1,2.98942405264463,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,1285.6,2.98652927377801,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,1945,2.9840553936869,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,2579.2,2.98162262399036,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,3286.7,2.97945910701932,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,3872.7,2.97723338949598,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,4483,2.9745857897287,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,5118.6,2.97279959692411,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,5753.1,2.97039469081612,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,6388.1,2.96768680521628,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,7026.7,2.96668499794046,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,7663.4,2.96500105659552,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,8300.1,2.96380112341537,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,9031.6,2.95698458679776,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,9665.8,2.95779563543141,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,10302,2.95674529630389,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,10939,2.95472741524477,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,11575,2.95346787385952,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,12211,2.95173609387575,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,12844,2.94995873451384,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,13481,2.94888420871833,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,14119,2.94778239293184,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,14695,2.94440109599324,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,15148,2.9405286775678,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,15811,2.941135586509,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,17001,2.93987122769142,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,18239,2.93764375519728,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,19190,2.93643606940798,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,20163,2.92422758951522,"TP_0°C,50%SOC"
TP_0C_50SOC,0,273.15,0.5,50,21241,2.920124538008,"TP_0°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,0,2.99514302303745,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,160.33,2.98693362811535,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,276.98,2.98495406852711,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,408.99,2.98298325362221,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,708.11,2.97919454964705,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,1009.1,2.97622507921279,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,1285.6,2.97329339620611,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,1945,2.96934274110786,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,2579.2,2.96521149638089,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,3286.7,2.96279303729644,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,3872.7,2.95961372858907,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,4483,2.95630505321135,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,5118.6,2.95384937812907,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,5753.1,2.95111775940241,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,6388.1,2.94707009146304,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,7026.7,2.94619285930769,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,7663.4,2.9441096486201,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,8300.1,2.943116692683,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,9031.6,2.93690629528863,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,9665.8,2.93631175475028,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,10302,2.93474024842446,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,10939,2.93326683130805,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,11575,2.93139222176062,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,12211,2.92987069908431,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,12844,2.92785132351599,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,13481,2.92630124080085,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,14119,2.92440687958176,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,14695,2.92175347081323,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,15148,2.91780637447082,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,15811,2.91764156717528,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,17001,2.91567059126644,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,18239,2.91373336272097,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,19190,2.91170576879573,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,20163,2.90918939187331,"TP_10°C,50%SOC"
TP_10C_50SOC,10,283.15,0.5,50,21241,2.90412804555256,"TP_10°C,50%SOC"
